acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,song_title,artist
0.0018,0.598,0.748,0.000196,0.116,-6.239,0.0706,130.057,0.321,Confident,Demi Lovato
0.00477,0.585,0.614,0.000155,0.0762,-5.594,0.037,114.059,0.273,Cool for the Summer,Demi Lovato
0.214,0.626,0.695,0,0.224,-6.528,0.0594,154.023,0.586,Old Ways,Demi Lovato
0.0418,0.505,0.705,0,0.0815,-6.097,0.0395,126.021,0.309,For You,Demi Lovato
0.48,0.414,0.469,0,0.0974,-7.583,0.0485,139.401,0.322,Stone Cold,Demi Lovato
0.0234,0.556,0.802,0,0.398,-5.089,0.0694,176.003,0.263,Kingdom Come,Demi Lovato
0.242,0.587,0.659,0,0.0874,-6.406,0.203,150.026,0.411,Waitin for You,Demi Lovato
0.559,0.628,0.694,0,0.0556,-3.909,0.0378,130.057,0.447,Wildfire,Demi Lovato
0.92,0.442,0.124,0.605,0.21,-22.227,0.0388,65.003,0.205,I'll Let You Know,David Hazeltine
0.89,0.475,0.0588,0.0238,0.129,-17.464,0.0418,115.642,0.229,I'll Wait And Pray,John Coltrane
0.915,0.487,0.135,0.00353,0.686,-11.211,0.0434,105.854,0.23,The Shadow of Your Smile,Scott Hamilton
0.922,0.535,0.107,0.649,0.105,-18.989,0.0323,102.186,0.159,"Vid Frösö kyrka (At Frösö Church) - From Frösöblomster (Frösö Flowers) (arr. J. Ekberg, P.V. Johansson and L. Simonsson)",Trio X of Sweden
0.941,0.349,0.227,0.819,0.109,-12.298,0.031,100.449,0.15,Jackie Gets Out,Terence Blanchard
0.935,0.428,0.187,0.853,0.103,-21.001,0.0375,108.962,0.171,Romance / Hommage à Milhaud,Enrico Pieranunzi
0.859,0.456,0.257,0.475,0.111,-16.877,0.0298,104.311,0.171,Leave Me Here,Triosence
0.871,0.421,0.0867,0.429,0.115,-18.732,0.037,95.438,0.0718,Where We Used To Live,Esbjörn Svensson Trio
0.95,0.34,0.237,0.927,0.14,-14.901,0.0302,162.892,0.0728,Mommy's Shawl,Yelena Eckemoff
0.973,0.478,0.0757,0.939,0.108,-20.847,0.0505,76.952,0.235,For Wee Folks,Joey Alexander
0.854,0.46,0.141,0.885,0.11,-14.994,0.0314,168.807,0.16,All I See is Us,Sassy Players
0.957,0.356,0.0937,0.096,0.209,-16.64,0.0353,86.669,0.259,Goodbye Pork Pie Hat,Charles Mingus
0.974,0.385,0.0562,0.532,0.107,-14.812,0.0415,116.666,0.186,Ballad for MC,Grace Kelly
0.958,0.4,0.144,0.878,0.119,-15.52,0.037,120.329,0.154,Soul in Twilight,John Moulder
0.967,0.296,0.0709,0.804,0.105,-14.832,0.0312,95.028,0.066,So Lovely,Ben Wolfe
0.914,0.425,0.136,0.921,0.127,-17.382,0.0293,168.527,0.227,The Sweetest Nighlife,Ellie & The Bunch
0.988,0.479,0.146,0.692,0.103,-14.319,0.0351,111.643,0.0728,I Got It Bad,Enrico Pieranunzi
0.886,0.466,0.0753,0.927,0.0984,-18.864,0.0297,87.791,0.0877,Gramercy Sunset,The Hot Sardines
0.986,0.371,0.0295,0.937,0.125,-22.038,0.0335,82.313,0.276,I'm a Fool to Want You,Passport Quartet
0.94,0.317,0.0302,0.298,0.0792,-30.447,0.0342,47.859,0.155,"I Was So Young, and You Were So Beautiful",Bill Charlap
0.946,0.505,0.159,0.0127,0.218,-11.235,0.0336,59.385,0.205,Journey Into Melody - 2007 Digital Remaster,Stanley Turrentine
0.929,0.55,0.249,0.828,0.258,-15.919,0.0325,121.37,0.296,I'm Glad There Is You,Bill Mobley
0.623,0.47,0.156,0.187,0.104,-17.036,0.0399,118.176,0.0591,Blue Ballad,Phil Woods
0.992,0.447,0.163,0.776,0.654,-14.835,0.0707,74.933,0.19,The Nearness of You,Joshua Redman
0.921,0.445,0.223,0.884,0.131,-17.402,0.0374,110.821,0.22,It Never Entered my Mind,Mulgrew Miller
0.81,0.421,0.0161,0.0021,0.0978,-25.358,0.0374,110.926,0.155,Blue in Green,Miles Davis
0.99,0.326,0.0575,0.887,0.281,-16.5,0.0393,127.397,0.311,Where or When,Wynton Marsalis
0.87,0.446,0.242,0.497,0.105,-14.152,0.0368,126.681,0.176,Count Your Blessings,Seamus Blake
0.823,0.526,0.17,0.777,0.114,-13.089,0.0411,117.414,0.173,Good Morning Heartache,Scott Hamilton
0.965,0.445,0.0978,0.915,0.121,-26.924,0.0397,117.283,0.172,Two Sleepy People,Marcus Gilmore
0.924,0.533,0.148,0.932,0.112,-18.275,0.0329,63.637,0.103,Can't Help Loving,Beegie Adair
0.761,0.383,0.131,0.194,0.0973,-17.764,0.033,98.606,0.0999,The Nearness Of You,Bill Charlap
0.846,0.569,0.117,0.852,0.0978,-22.741,0.0446,60.483,0.102,When Sunny Gets Blue,McCoy Tyner
0.961,0.484,0.0291,0.474,0.115,-23.363,0.0459,98.434,0.38,Blue and Sentimental,Julian Dash
0.986,0.388,0.0354,0.956,0.178,-25.766,0.0421,143.514,0.192,Almas vaggvisa,Jan Lundgren Trio
0.857,0.364,0.114,0.635,0.0839,-16.552,0.0333,117.715,0.0581,Before It's Time To Say Goodbye,Kenny Garrett
0.967,0.539,0.0678,0.168,0.114,-18.039,0.0468,124.105,0.257,Autumn Nocturne,Lou Donaldson
0.971,0.45,0.0437,0.88,0.0948,-29.46,0.0374,63.938,0.0906,Eleanor,Hank Jones
0.886,0.386,0.125,0.878,0.189,-19.892,0.0572,78.553,0.132,Angel Eyes,"Tommy Flanagan, Ron Carter & Tony Williams"
0.868,0.42,0.105,0.587,0.0957,-20.502,0.035,99.873,0.108,Good Morning.Goodbye,Dan Cray Trio
0.971,0.428,0.212,0.73,0.169,-15.442,0.032,98.096,0.312,Doubts 2,Ibrahim Maalouf
0.96,0.32,0.156,0.904,0.0775,-12.258,0.033,159.618,0.0623,The Last Goodbye,Nicholas Payton
0.96,0.411,0.0416,0.925,0.064,-23.23,0.0414,97.96,0.0746,Where Do You Start,Brad Mehldau Trio
0.748,0.52,0.0748,0.633,0.102,-24.477,0.0497,107.327,0.134,The Man I Love,Marcus Roberts
0.905,0.42,0.0802,0.857,0.135,-21.795,0.04,122.041,0.0513,Gary's Theme - Remastered,Bill Evans
0.912,0.399,0.307,0.623,0.115,-14.38,0.0347,116.308,0.0621,Trust,Roy Hargrove
0.937,0.428,0.3,0.658,0.168,-8.885,0.034,122.667,0.221,The Folks Who Live on the Hill,Joshua Redman
0.717,0.423,0.158,0.0075,0.0975,-15.59,0.0346,106.974,0.19,All The Way,Bob Berg
0.93,0.336,0.328,0.732,0.111,-15.005,0.0386,184.007,0.198,Emperor Jones - Instrumental,Joe Lovano
0.903,0.257,0.216,0.134,0.0979,-16.266,0.0365,65.125,0.19,Isadora,Christian Scott
0.901,0.368,0.14,0.874,0.0688,-15.005,0.045,61.758,0.172,I Remember Clifford,Lee Morgan
0.195,0.323,0.118,0.694,0.241,-22.751,0.0449,79.554,0.0706,Sous le Ciel de Paris,Jacky Terrasson
0.978,0.575,0.0935,0.452,0.109,-15.906,0.0858,65.23,0.289,You Go To My Head,Art Pepper
0.91,0.421,0.0967,0.415,0.218,-16.441,0.0509,77.401,0.183,Gloomy Sunday,Branford Marsalis
0.936,0.358,0.16,0.34,0.0896,-12.658,0.0352,179.955,0.246,I Didn't Know About You,Johnny Hodges
0.918,0.331,0.0861,0.902,0.106,-21.226,0.0354,107.436,0.152,I Have Dreamed,Christian McBride
0.971,0.633,0.12,0.871,0.121,-20.066,0.0428,115.51,0.473,Fools Rush In,Teddy Wilson
0.899,0.461,0.0389,0.015,0.0927,-20.482,0.0399,109.374,0.121,Dreamsville,David Halliday
0.827,0.458,0.217,0.805,0.194,-16.582,0.0328,107.506,0.125,Old Folks,Xavier Davis
0.972,0.448,0.0532,0.876,0.0863,-27.35,0.0454,99.757,0.189,I Got It Bad And That Ain't Good,Oscar Peterson Trio
0.97,0.509,0.0461,0.911,0.134,-10.693,0.0427,132.709,0.368,My Romance,Gene Ammons
0.949,0.386,0.148,0.792,0.0665,-18.921,0.0367,94.88,0.128,The Peacocks,Anthony Wonsey Trio
0.973,0.407,0.106,0.0762,0.123,-19.078,0.0375,94.231,0.23,A Nightingale Sang In Berkeley Square,Stan Getz
0.967,0.384,0.0544,0.964,0.115,-19.791,0.0485,181.262,0.301,A Hundred Dreams from Now,Ray Bryant
0.978,0.514,0.0814,0.00873,0.219,-17.149,0.0361,64.97,0.235,My Little Brown Book,Duke Ellington
0.577,0.848,0.465,0.0543,0.101,-9.029,0.0524,94.02,0.622,Moving On and Getting Over,John Mayer
0.144,0.736,0.616,2.29E-06,0.268,-8.016,0.0345,101.966,0.89,Safe,Bay Ledges
0.652,0.865,0.548,0.0161,0.113,-7.379,0.192,109.989,0.879,Second Nature,Stalking Gia
0.311,0.677,0.738,0.000144,0.138,-6.287,0.0467,98.963,0.561,The Best Crew,Tep No
0.273,0.784,0.587,0.0107,0.356,-6.361,0.0422,107.999,0.85,Hideout,Parcels
0.83,0.534,0.582,0,0.125,-6.22,0.0424,186.346,0.289,No Le Digas Que Hacer,Karina Vismara
0.826,0.876,0.301,0,0.419,-7.866,0.0436,69.009,0.932,Peas Pudding Hot,The Kids Band
0.791,0.718,0.315,0,0.228,-13.869,0.181,96.981,0.592,Biscuits in the Oven,Raffi
0.0071,0.498,0.721,0,0.122,-6.695,0.0327,93.31,0.673,Jelly Beans,The Hipwaders
0.0336,0.89,0.891,0,0.097,-5.542,0.0483,119.993,0.947,My Favorite Snack,Imagination Movers
0.649,0.603,0.355,0,0.0952,-9.624,0.0566,111.405,0.441,Curse of the Spinach,Trout Fishing in America
0.519,0.567,0.436,0,0.247,-9.45,0.158,97.206,0.598,Mosquito Burrito,Roger Day
0.147,0.554,0.844,7.27E-06,0.329,-7.763,0.0468,159.119,0.935,C'mon Let's Make A Pizza,We Kids Rock
0.461,0.873,0.511,1.22E-06,0.0655,-12.303,0.0368,127.93,0.972,Jelly On A Plate,The Kids Band
0.741,0.941,0.256,1.06E-05,0.0841,-11.478,0.108,110.082,0.545,Little Green Apple,Tumble Tots
0.809,0.802,0.288,0,0.0745,-11.372,0.129,119.882,0.722,Always Chew Your Food,Trout Fishing in America
0.278,0.693,0.578,1.52E-06,0.121,-11.129,0.18,78.158,0.851,"Icy, Creamy Ice Cream",Barney
0.995,0.471,0.0148,0.934,0.181,-33.097,0.0558,102.271,0.183,"Lyric Pieces, Book I Op. 12: I. Arietta",Edvard Grieg
0.915,0.277,0.0156,0.00654,0.148,-24.801,0.0482,117.119,0.0855,"String Quartet No. 4 in C Major, D. 46: II. Andante con moto",Franz Schubert
0.995,0.333,0.0288,0.819,0.073,-31.367,0.0423,100.189,0.0857,"8 Fantasiestücke, Op.12 : 1. Des Abends",Robert Schumann
0.971,0.338,0.0539,0.328,0.121,-21.863,0.0414,103.861,0.205,"String Quartet No. 5 in C Major, Op. 29, ""Serenade"": II. Ballata: Allegretto scherzando",Wilhelm Stenhammar
0.953,0.156,0.023,0.338,0.165,-31.082,0.0445,140.715,0.0588,"Piano Quartet in E flat, Op.47: 3. Andante cantabile",Robert Schumann
0.993,0.294,0.142,0.912,0.0673,-20.374,0.0388,94.296,0.199,"Piano Sonata No. 18 in G Major, Op. 78, D. 894: IV. Allegretto",Franz Schubert
0.913,0.152,0.0626,0.00204,0.142,-20.947,0.0395,137.174,0.0484,"Trio Sonata in G Major, Wq. 144: I. Adagio",Carl Philipp Emanuel Bach
0.983,0.236,0.0632,0.452,0.101,-21.189,0.0439,133.959,0.0559,"Trio No. 2 en Mi Mineur, Op. 92: III. Andante con moto",Camille Saint-Saëns
0.951,0.173,0.0619,0.526,0.132,-20.788,0.0466,72.695,0.0886,"String Quintet in C Major, Op. 29: II. Adagio molto espressivo",Ludwig van Beethoven
0.991,0.295,0.0918,0.884,0.114,-22.769,0.0385,98.939,0.119,Viola Sonata in C Minor: III. Andante con variazioni,Felix Mendelssohn
0.0841,0.757,0.867,0.0992,0.125,-2.529,0.0362,125.962,0.518,Magic City,Wahlstedt
0.0319,0.514,0.862,0.171,0.119,-6.329,0.156,126.112,0.487,Livin' 4 Ya,MOTi
0.0682,0.412,0.83,0.00739,0.108,-4.976,0.0651,127.894,0.239,Last Chance,Kaskade
0.00623,0.654,0.728,0.404,0.688,-8.477,0.0577,130.006,0.281,Nite Time - Ruby & Tony Radio Edit,George Acosta
0.043,0.638,0.828,0,0.0903,-4.53,0.0393,122.037,0.102,Satellites,DubVision
0.0316,0.591,0.881,0.00203,0.303,-4.073,0.0614,128.076,0.16,Can't Take It,Breathe Carolina
0.059,0.624,0.732,0.0142,0.254,-6.372,0.0273,132.025,0.292,All Aloud,Adrian Lux
0.282,0.369,0.801,0,0.266,-5.302,0.384,128.09,0.311,Close,IZECOLD
0.0058,0.704,0.962,0.128,0.22,-3.095,0.115,127.997,0.0727,Cascade - Original Mix,Tommy Trash
0.141,0.48,0.878,0,0.0587,-6.59,0.0743,136.006,0.19,Waiting,Dash Berlin
0.0086,0.707,0.471,0.00839,0.179,-7.667,0.0354,125.014,0.354,Everytime We Touch,David Guetta - Sébastian Ingrosso - Joachim Garraud - Chris Willis - Steve Angello
0.00732,0.623,0.975,0.16,0.0614,-2.632,0.109,125.94,0.247,Milky Way,Madison Mars
0.00837,0.184,0.871,0.167,0.15,-3.245,0.0661,127.972,0.213,You,Galantis
0.024,0.691,0.951,0.0412,0.0316,-4.989,0.0879,126.989,0.617,La Tromba Risin' (feat. Tasita D'Mour),Chris Lake
0.00259,0.66,0.652,0,0.0673,-4.747,0.0582,127.977,0.167,Crash 2.0 (Adventure Club vs. DallasK),Adventure Club
0.00338,0.569,0.896,0.958,0.0633,-3.114,0.0489,128.083,0.113,Raven,John Dahlbäck
0.00689,0.798,0.809,0.0765,0.0998,-5.898,0.063,120.044,0.766,Icarus - Black Caviar Remix,R3hab
0.475,0.539,0.936,0.104,0.106,-3.803,0.112,128.015,0.211,Wasted Love (feat. Dougy),Steve Angello
0.00695,0.583,0.748,0.0241,0.22,-4.798,0.0292,142.029,0.234,Summer,Marshmello
0.0362,0.56,0.916,0.000963,0.102,-3.328,0.0661,144.933,0.577,Catch Me (feat. Naaz),Flux Pavilion
0.0144,0.507,0.665,0,0.0759,-7.598,0.0474,126.879,0.406,Save the World - Radio Mix,Swedish House Mafia
0.00164,0.703,0.684,0.000378,0.0744,-6.532,0.0778,126.027,0.222,"Wild One Two - feat. David Guetta, Nicky Romero & Sia",Jack Back
0.00136,0.526,0.861,0.732,0.596,-5.871,0.0587,128.032,0.114,Fire In Your New Shoes (feat. Martina of Dragonette) - Sultan & Ned Shepard Electric Daisy Remix,Kaskade
0.0124,0.412,0.871,0.000128,0.2,-4.893,0.0458,125.043,0.132,Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso
0.0168,0.737,0.614,0.0534,0.0682,-6.001,0.4,127.987,0.394,Language,Porter Robinson
8.45E-05,0.649,0.706,0.831,0.163,-7.209,0.031,128.032,0.0744,Strobe - Radio Edit,deadmau5
0.0896,0.49,0.811,0,0.0898,-2.524,0.044,125.965,0.564,Seek Bromance (Avicii Vocal Edit) - Avicii Vocal Edit,Tim Berg
0.00429,0.502,0.756,0.769,0.377,-6.118,0.0363,128.125,0.0605,Poison,Martin Garrix
0.241,0.713,0.81,0,0.0936,-3.353,0.0918,130.006,0.667,Take Over Control - Radio Edit,Afrojack
0.00338,0.575,0.913,0.816,0.605,-6.081,0.0402,128.014,0.208,Teenage Crime - Axwell & Henrik B Remode,Adrian Lux
0.0375,0.747,0.877,0.000833,0.233,-3.782,0.0664,107.991,0.763,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer
0.021,0.719,0.81,0.672,0.5,-4.769,0.0672,126.033,0.483,Turn Me Up - ViP Mix,MOTi
0.0732,0.509,0.729,2.73E-05,0.233,-4.773,0.0343,127.871,0.185,Together,Martin Garrix
0.0663,0.393,0.94,0.00264,0.546,-3.894,0.0718,129.958,0.293,Whatcha Need,W&W
0.0534,0.605,0.873,0.837,0.314,-5.938,0.0344,126.026,0.47,Levels - Radio Edit,Avicii
0.0291,0.589,0.651,3.20E-06,0.111,-5.097,0.0306,90.011,0.161,Faded,Alan Walker
0.0344,0.561,0.771,0.000151,0.0756,-5.533,0.036,128.025,0.212,Move for Me,Kaskade
0.09,0.692,0.898,0.941,0.478,-5.276,0.044,127.993,0.331,Turn up the Speakers - Radio Edit,Afrojack
0.00233,0.672,0.785,0.127,0.111,-4.473,0.0346,122.999,0.352,Counting Down The Days - Yotto Edit,Above & Beyond
0.00626,0.691,0.721,0.000562,0.297,-6.206,0.03,117.021,0.463,Summer Dreams,Michael Brun
0.000552,0.841,0.673,0.419,0.228,-7.361,0.119,127.006,0.197,Changes - Dirty South Remix,Chris Lake Feat. Laura V
0.031,0.51,0.747,0,0.233,-4.124,0.0651,125.951,0.349,Heroes (we could be),Alesso
0.0583,0.516,0.786,1.77E-06,0.662,-5.514,0.106,130.069,0.182,Everything,R3hab
0.00346,0.723,0.809,0.00123,0.565,-3.081,0.0625,98.007,0.271,Lean On (feat. MØ & DJ Snake),Major Lazer
0.00354,0.568,0.928,0.0211,0.478,-3.556,0.045,122.997,0.57,Starlight - Radio Mix,SOVI
0.0028,0.476,0.815,0.00593,0.357,-5.073,0.0359,127.964,0.144,City Of Dreams - Radio Edit,Dirty South
0.00388,0.605,0.642,0.598,0.102,-7.002,0.0411,125.967,0.157,Chords Of Life - Original Mix,Tim Mason
0.0856,0.605,0.884,0.000162,0.0501,-3.094,0.0611,125.989,0.364,Blackout - Madison Mars Radio Mix,Tritonal
0.00273,0.408,0.849,3.04E-05,0.139,-5.284,0.0646,174.029,0.141,Freak,Friction
0.00158,0.598,0.534,0.124,0.319,-5.666,0.0272,115.005,0.0473,Skyscrapers,Daydreamer
0.0344,0.529,0.955,4.55E-05,0.353,-2.59,0.0794,125.988,0.102,Chemicals - Radio Edit,Tiësto
0.00481,0.475,0.838,0,0.304,-2.948,0.0666,127.921,0.236,Run Wild - Alternative Edit Mix Cut,Hardwell
0.0111,0.668,0.977,0.17,0.363,-2.673,0.0515,128.06,0.561,Blackout,Pegboard Nerds
0.0178,0.69,0.841,0.79,0.137,-5.592,0.0868,130.052,0.533,Rock The House - Radio Edit,Afrojack
0.0268,0.624,0.923,0.000228,0.0509,-5.449,0.0335,124.994,0.39,Sweet Memories,CID
0.0711,0.719,0.737,0.00285,0.304,-5.219,0.032,127.991,0.356,Borrowed Lives (feat. NVDES),Pierce Fulton
0.0107,0.631,0.893,0.00632,0.147,-5.123,0.0411,130.015,0.558,Concrete Angel (Radio Edit) (feat. Christina Novelli),Gareth Emery
0.0024,0.54,0.933,0.954,0.371,-6.784,0.0364,123.988,0.23,Yebisah,Mark Knight
0.306,0.546,0.772,0,0.0733,-5.311,0.0477,127.942,0.255,Otherside,Suyano
0.00281,0.608,0.878,4.83E-06,0.415,-3.631,0.0765,128.069,0.326,Falling Back - Radio Edit,Cosmic Gate
0.0294,0.591,0.649,0,0.133,-6.72,0.0417,90.002,0.482,Fireflies,Owl City
0.0314,0.559,0.882,1.71E-05,0.605,-4.281,0.157,126.064,0.644,Good Time,Owl City
0.0243,0.631,0.838,0,0.0512,-6.817,0.0818,127.938,0.392,When Can I See You Again?,Owl City
0.0002,0.55,0.747,1.44E-06,0.113,-6.897,0.0334,128.014,0.185,Verge,Owl City
0.0082,0.581,0.526,0.000369,0.113,-7.584,0.0265,166.151,0.551,Vanilla Twilight,Owl City
0.0359,0.761,0.639,0,0.0945,-7.577,0.0539,164.088,0.933,You Make Me Wanna...,Usher
0.157,0.715,0.721,1.75E-06,0.309,-5.622,0.0541,86.26,0.814,Can't You See,Total
0.27,0.67,0.348,0,0.104,-12.229,0.138,113.306,0.81,Lost Without U,Robin Thicke
0.0757,0.572,0.853,0,0.0798,-3.203,0.217,171.297,0.0995,'Till I Collapse,Eminem
0.114,0.858,0.697,0,0.224,-5.361,0.23,98.012,0.365,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Lil Dicky
0.000175,0.537,0.624,2.20E-06,0.116,-8.794,0.325,102.315,0.4,Calm Down,G-Eazy
0.0583,0.688,0.835,2.87E-06,0.0795,-4.162,0.0911,84.858,0.879,Remember The Name (feat. Styles Of Beyond),Fort Minor
0.00436,0.578,0.909,0.00128,0.707,-3.672,0.105,87.983,0.518,Mind Tricks,Bassnectar
0.00107,0.507,0.918,8.70E-06,0.311,-4.684,0.0701,92.006,0.275,Help,Papa Roach
0.0765,0.54,0.661,0,0.125,-5.534,0.0381,90.012,0.509,Follow You,Bring Me The Horizon
0.00278,0.231,0.791,0.00055,0.396,-4.297,0.0446,87.337,0.404,Snow Cats,AFI
4.82E-05,0.409,0.992,2.03E-06,0.1,-2.803,0.108,149.859,0.339,Paranoia,A Day To Remember
0.000285,0.458,0.99,0.000893,0.454,-3.717,0.183,166.904,0.462,Hated,Beartooth
4.24E-05,0.396,0.912,0.631,0.124,-4.026,0.0856,125.923,0.146,Shock Me,Baroness
1.85E-05,0.55,0.917,0.214,0.0333,-4.575,0.0378,109.552,0.247,The Devil's Bleeding Crown,Volbeat
6.04E-05,0.505,0.985,1.02E-05,0.351,-4.401,0.119,119.993,0.267,Go Down in History,Four Year Strong
2.79E-05,0.351,0.915,0.0725,0.0972,-4.53,0.0881,184.815,0.457,Serpents,Neck Deep
0.00267,0.442,0.892,7.92E-06,0.0758,-6.431,0.086,151.914,0.258,Black Honey,Thrice
0.000353,0.42,0.929,0.000747,0.122,-3.899,0.121,127.204,0.318,Chop Suey!,System Of A Down
0.0245,0.623,0.886,0,0.247,-3.044,0.0404,92.021,0.691,Something To Believe In,Young the Giant
0.00643,0.585,0.757,0,0.741,-5.424,0.0302,109.781,0.615,She Hates Me,Puddle Of Mudd
0.0154,0.559,0.895,0,0.175,-4.476,0.0832,183.825,0.563,Don't Threaten Me With A Good Time,Panic! At The Disco
0.00172,0.542,0.905,0.0104,0.136,-5.653,0.054,153.398,0.365,Sex on Fire,Kings of Leon
0.122,0.7,0.714,0,0.0428,-6.295,0.104,99.909,0.482,Cold,Maroon 5
0.119,0.64,0.533,0,0.0864,-6.596,0.0706,99.968,0.5,It Ain't Me (with Selena Gomez),Kygo
0.687,0.393,0.505,0,0.101,-7.048,0.0289,163.938,0.205,Bring Me the Night,Sam Tsui feat. Kina Grannis
0.0109,0.599,0.677,8.04E-06,0.0612,-4.722,0.035,81.021,0.458,Crush,David Archuleta
0.0576,0.591,0.866,0,0.146,-2.877,0.0536,86.981,0.496,Song 2 You,Victorious Cast
0.0109,0.616,0.91,0,0.0806,-3.316,0.124,150.038,0.709,L.A. Boyz,Victorious Cast feat. Victoria Justice and Ariana Grande
0.0197,0.593,0.814,0,0.18,-4.802,0.166,146.919,0.47,Faster than Boyz,Victorious Cast
0.000501,0.581,0.86,0,0.305,-3.459,0.036,122.941,0.48,Bad Boys,Victorious Cast
0.0123,0.428,0.781,1.47E-05,0.104,-5.032,0.0608,82.353,0.72,"Too Little, Too Late",JoJo
0.799,0.66,0.255,0,0.0797,-9.79,0.0278,103.087,0.508,Fast Car (feat. Kina Grannis),Kina Grannis
0.474,0.672,0.396,0,0.0921,-9.489,0.0349,130.015,0.464,In Your Arms,Kina Grannis
0.292,0.862,0.351,0,0.105,-11.793,0.0439,124.964,0.504,Valentine,Kina Grannis
0.436,0.696,0.439,0,0.353,-9.438,0.07,135.925,0.686,The One You Say Goodnight To,Kina Grannis
0.167,0.631,0.591,0,0.0812,-7.669,0.0333,137.917,0.459,Gone,Kina Grannis
0.00634,0.637,0.507,0,0.386,-9.59,0.0283,105.932,0.566,Strong Enough,Kina Grannis
0.226,0.546,0.522,0,0.129,-7.113,0.0361,117.299,0.494,Without Me,Kina Grannis
0.0784,0.593,0.872,0,0.286,-4.525,0.0959,91.964,0.521,L.A. Story,Sammy Adams
0.112,0.688,0.795,0,0.133,-6.161,0.047,125.044,0.773,Something About the Sunshine,Anna Margaret
0.114,0.586,0.896,0,0.175,-4.572,0.11,94.954,0.353,Like Nobody's Around,Big Time Rush
0.101,0.403,0.883,0,0.109,-3.385,0.087,202.013,0.769,Amazing,Big Time Rush
0.0987,0.614,0.857,0,0.177,-4.171,0.111,164.146,0.655,Boyfriend,Big Time Rush
0.0735,0.531,0.771,0,0.17,-6.162,0.0468,159.973,0.608,Worldwide,Big Time Rush
0.0273,0.599,0.888,0,0.28,-2.931,0.0514,121.05,0.84,Big Time Rush,Big Time Rush
0.178,0.644,0.842,0,0.0796,-4.787,0.0429,99.05,0.852,Popular Song,MIKA
0.0671,0.543,0.852,0,0.0822,-3.737,0.0787,129.023,0.689,All About Tonight - featuring Cymphonique Miller,How To Rock Cast
0.219,0.638,0.705,0,0.156,-4.47,0.035,91.961,0.292,Count On You,Big Time Rush
0.0196,0.437,0.802,0,0.0709,-5.709,0.0997,121.387,0.604,I Know You Know,Big Time Rush
0.000479,0.695,0.579,0,0.0556,-5.066,0.0325,88.957,0.731,Bring It All to Me,Blaque
0.0117,0.85,0.398,0,0.263,-9.816,0.0534,99.717,0.717,Too Close,Next
0.0453,0.841,0.552,0.00154,0.0533,-10.345,0.0498,99.018,0.596,I'm So Into You,SWV
0.409,0.618,0.688,6.32E-06,0.3,-5.867,0.0477,78.311,0.561,Don't Let Go (Love),En Vogue
0.0029,0.583,0.681,6.03E-05,0.0999,-8.152,0.0585,188.256,0.57,Candy Rain,Soul For Real
0.067,0.829,0.652,0,0.0812,-8.693,0.108,99.581,0.717,Wifey,Next
0.396,0.635,0.53,0,0.118,-8.1,0.0328,116.631,0.204,On Bended Knee,Boyz II Men
0.267,0.809,0.522,1.97E-05,0.0729,-8.747,0.0821,99.001,0.879,Get It On Tonite,Montell Jordan
0.074,0.642,0.421,0,0.0676,-9.32,0.0237,74.849,0.453,End Of The Road,Boyz II Men
0.105,0.563,0.487,0,0.0884,-7.775,0.0234,142.53,0.248,I'll Make Love To You,Boyz II Men
0.468,0.578,0.375,0,0.156,-12.951,0.0272,89.605,0.561,Water Runs Dry,Boyz II Men
0.499,0.571,0.447,0,0.125,-8.757,0.0338,75.019,0.162,A Song For Mama,Boyz II Men
0.0788,0.873,0.591,0.0071,0.104,-8.942,0.102,123.091,0.49,Together Again,Janet Jackson
0.135,0.729,0.914,0.000672,0.156,-4.043,0.041,127.907,0.918,Someone To Call My Lover,Janet Jackson
0.0264,0.815,0.944,0.00038,0.181,-6.698,0.0513,115.219,0.681,Escapade,Janet Jackson
0.0198,0.571,0.87,6.60E-06,0.0564,-3.877,0.0641,172.716,0.815,Bye Bye Bye,*NSYNC
0.3,0.55,0.563,0,0.122,-7.019,0.0313,166.004,0.462,This I Promise You - Radio Edit,*NSYNC
0.0479,0.647,0.87,0,0.0485,-4.702,0.0798,165.103,0.906,It's Gonna Be Me,*NSYNC
0.44,0.468,0.535,0,0.101,-8.264,0.0436,168.001,0.298,God Must Have Spent a Little More Time on You - Remix,*NSYNC
0.0743,0.754,0.946,0.000391,0.401,-2.149,0.0403,112.042,0.865,I Want You Back - Radio Edit,*NSYNC
0.0412,0.841,0.866,0,0.212,-6.342,0.118,119.941,0.875,Pop - Radio Version,*NSYNC
0.00799,0.685,0.872,0,0.323,-6.939,0.0321,110.046,0.806,Tearin' up My Heart - Radio Edit,*NSYNC
0.16,0.773,0.801,0,0.111,-5.562,0.0281,98.205,0.8,As Long as You Love Me,Backstreet Boys
0.066,0.798,0.862,1.65E-06,0.168,-4.95,0.0336,100.031,0.893,Quit Playing Games (With My Heart),Backstreet Boys
0.0877,0.527,0.578,0,0.155,-6.012,0.0283,162.11,0.35,I'll Never Break Your Heart,Backstreet Boys
